OFFENSE,WARD,LATITUDE,LONGITUDE
THEFT F/AUTO,8,38.8316298213,-76.9918312279
THEFT F/AUTO,2,38.9068447656,-77.064137035
THEFT F/AUTO,2,38.9056459466,-77.0334911294
ROBBERY,2,38.9126049267,-77.0224313714
ROBBERY,5,38.9034786319,-76.9751927705
THEFT/OTHER,2,38.900867162,-77.0249844341
THEFT/OTHER,5,38.903670425,-76.9821255394
THEFT F/AUTO,5,38.922164393,-76.9512607163
THEFT F/AUTO,2,38.9025216331,-77.0250014995
THEFT F/AUTO,5,38.91265961,-76.9937231684
THEFT/OTHER,2,38.9008448464,-77.0265055894
ROBBERY,2,38.9018046592,-77.0249959451
THEFT F/AUTO,4,38.978847118,-77.0264419309
THEFT/OTHER,4,38.938148387,-77.024583415
THEFT/OTHER,7,38.891883605,-76.9305976021
THEFT/OTHER,4,38.9553441721,-77.0210507882
THEFT F/AUTO,2,38.9164236622,-77.0478518668
MOTOR VEHICLE THEFT,8,38.8755585787,-77.0058639965
THEFT/OTHER,8,38.8617334099,-76.9814903344
ASSAULT W/DANGEROUS WEAPON,7,38.8877496193,-76.9523818676
THEFT F/AUTO,2,38.9072414989,-77.0400910561
THEFT F/AUTO,2,38.9137112959,-77.0239679158
THEFT F/AUTO,2,38.9037428616,-77.042564784
THEFT F/AUTO,5,38.9130221422,-76.9759548322
THEFT/OTHER,4,38.9397399713,-77.0336318346
THEFT F/AUTO,3,38.925202808,-77.0524868108
THEFT/OTHER,6,38.8805418548,-77.0269387655
THEFT/OTHER,5,38.9114924184,-77.0169593206
THEFT/OTHER,5,38.9194186069,-77.0147756722
THEFT/OTHER,3,38.9232343174,-77.0568979477
THEFT/OTHER,6,38.8920141436,-76.9932029314
THEFT/OTHER,1,38.931128052,-77.030279677
THEFT/OTHER,5,38.9229728092,-76.9924282654
THEFT/OTHER,1,38.9186296662,-77.0364984536
THEFT F/AUTO,3,38.9268539778,-77.0675084634
THEFT/OTHER,2,38.9064410427,-77.0259833194
THEFT/OTHER,1,38.9255188753,-77.0364853732
THEFT/OTHER,2,38.9056991277,-77.032093941
THEFT/OTHER,1,38.9295168861,-77.0327298633
THEFT/OTHER,2,38.9056991277,-77.032093941
THEFT/OTHER,1,38.9191801261,-77.0254260409
THEFT F/AUTO,3,38.9507265973,-77.0685850372
THEFT F/AUTO,4,38.9397559367,-77.0401325245
THEFT F/AUTO,3,38.9492851236,-77.0629248148
THEFT F/AUTO,3,38.9487218577,-77.0735372761
THEFT/OTHER,2,38.9080385449,-77.0319501832
THEFT F/AUTO,5,38.9277778321,-76.9871274491
ROBBERY,7,38.8922703911,-76.9392004387
ROBBERY,2,38.9080385449,-77.0319501832
THEFT F/AUTO,6,38.9031272889,-77.0161741873
THEFT/OTHER,5,38.9325370135,-76.9909984854
THEFT/OTHER,6,38.8961219782,-77.0102451244
MOTOR VEHICLE THEFT,7,38.8964302221,-76.9804097387
THEFT/OTHER,1,38.9354972411,-77.0241705089
THEFT/OTHER,8,38.8594592135,-76.9968140348
THEFT F/AUTO,8,38.8564184415,-76.9903381194
THEFT F/AUTO,5,38.9117749001,-76.9888712666
MOTOR VEHICLE THEFT,8,38.848136645,-76.9761390018
THEFT F/AUTO,5,38.9458442168,-76.9783999229
THEFT F/AUTO,5,38.9291567305,-76.9706492132
THEFT/OTHER,7,38.8903644118,-76.9378548295
ASSAULT W/DANGEROUS WEAPON,4,38.9369691497,-77.024398577
THEFT F/AUTO,4,38.9550809195,-77.0115942099
THEFT F/AUTO,4,38.9590917314,-77.0088012268
THEFT/OTHER,7,38.881847531,-76.9256177593
THEFT/OTHER,8,38.8593075129,-76.9866523179
THEFT F/AUTO,2,38.9093049714,-77.0600187633
THEFT F/AUTO,2,38.9142289452,-77.0461000652
THEFT/OTHER,2,38.9140897635,-77.0425454768
MOTOR VEHICLE THEFT,5,38.9175548158,-77.0121519766
MOTOR VEHICLE THEFT,5,38.951262481,-76.9966508436
THEFT/OTHER,3,38.9520931885,-77.0689832119
THEFT/OTHER,8,38.8792825222,-77.0009212962
THEFT/OTHER,7,38.8600550644,-76.9675340373
MOTOR VEHICLE THEFT,7,38.8922356034,-76.9564321251
MOTOR VEHICLE THEFT,6,38.8914752702,-76.9984501044
THEFT/OTHER,5,38.9102900689,-76.9872415225
THEFT F/AUTO,4,38.9493287065,-77.0146437839
THEFT F/AUTO,6,38.907238228,-77.0074918952
THEFT/OTHER,2,38.9072382311,-77.0249751364
THEFT F/AUTO,6,38.8832386792,-77.0187301806
ASSAULT W/DANGEROUS WEAPON,1,38.9244818313,-77.033182611
THEFT F/AUTO,2,38.9056459466,-77.0334911294
THEFT F/AUTO,7,38.9026571985,-76.9286429402
MOTOR VEHICLE THEFT,7,38.9039688291,-76.9472062055
THEFT F/AUTO,1,38.9184642923,-77.0386796067
THEFT/OTHER,6,38.880275773,-76.9949765956
MOTOR VEHICLE THEFT,7,38.8875759895,-76.9384386289
THEFT F/AUTO,7,38.8897782316,-76.9413941594
THEFT F/AUTO,1,38.91628428,-77.0307876495
THEFT F/AUTO,8,38.8755585787,-77.0058639965
THEFT F/AUTO,7,38.8734637357,-76.9717039142
THEFT/OTHER,5,38.9534196399,-77.0014873284
THEFT F/AUTO,6,38.9013166168,-76.9875636171
THEFT F/AUTO,4,38.9747138874,-77.026775527
BURGLARY,5,38.9229728092,-76.9924282654
THEFT F/AUTO,1,38.9330096225,-77.0387961431
THEFT F/AUTO,6,38.9025148158,-77.0028031789
MOTOR VEHICLE THEFT,8,38.8306385977,-76.9915171577
THEFT/OTHER,5,38.9053806439,-76.9820177753
MOTOR VEHICLE THEFT,7,38.8808134633,-76.9281368887
MOTOR VEHICLE THEFT,2,38.8967102866,-77.0239687746
THEFT/OTHER,6,38.9007597998,-76.9892756691
THEFT/OTHER,6,38.8981202837,-76.9949639264
THEFT F/AUTO,1,38.9319018165,-77.0251699236
THEFT F/AUTO,4,38.961672282,-77.0308477548
THEFT/OTHER,6,38.8788485738,-77.0050197313
THEFT F/AUTO,7,38.8851889275,-76.9563814159
THEFT/OTHER,5,38.9118590279,-77.0102543031
THEFT F/AUTO,4,38.9667093655,-77.0233273251
MOTOR VEHICLE THEFT,6,38.8746385163,-77.0102767276
THEFT/OTHER,7,38.8944740251,-76.9496254665
THEFT F/AUTO,5,38.9234379129,-76.9676591329
THEFT/OTHER,7,38.9088791535,-76.9352688585
THEFT/OTHER,1,38.9295168861,-77.0327298633
THEFT/OTHER,1,38.9306912125,-77.0224041916
THEFT/OTHER,1,38.9347787929,-77.0340773525
THEFT F/AUTO,4,38.9758057103,-77.025034136
THEFT/OTHER,6,38.8868062993,-76.9892782839
THEFT/OTHER,2,38.9118711005,-77.0355337295
THEFT/OTHER,2,38.9072438239,-77.0332584101
THEFT/OTHER,5,38.9022811989,-76.9849861237
THEFT/OTHER,1,38.9231816904,-77.0383807205
THEFT/OTHER,5,38.9128577716,-76.9877622314
THEFT F/AUTO,2,38.9133483927,-77.0219150455
MOTOR VEHICLE THEFT,3,38.9535848857,-77.082064574
MOTOR VEHICLE THEFT,7,38.8808371467,-76.9436684026
THEFT F/AUTO,1,38.928647251,-77.0354170737
THEFT/OTHER,6,38.8950825032,-76.9855048731
THEFT/OTHER,5,38.8996151246,-76.9803866148
THEFT F/AUTO,3,38.9290134098,-77.0594581313
THEFT/OTHER,7,38.8737727776,-76.9677702604
THEFT/OTHER,5,38.9054203459,-76.986516408
THEFT F/AUTO,4,38.9574834362,-77.0211515654
THEFT/OTHER,2,38.9099274291,-77.0436069637
THEFT F/AUTO,7,38.9012561244,-76.9279167377
THEFT F/AUTO,1,38.9249837706,-77.0226385785
THEFT/OTHER,6,38.8792780791,-77.0252759446
THEFT/OTHER,3,38.923379038,-77.0543385414
THEFT/OTHER,6,38.879813272,-76.9867739886
THEFT/OTHER,7,38.8944740251,-76.9496254665
THEFT/OTHER,7,38.8886727293,-76.9814906681
THEFT F/AUTO,4,38.9452898398,-77.0184908566
BURGLARY,4,38.9562519752,-77.0265998011
THEFT/OTHER,8,38.8308063012,-77.0076745977
MOTOR VEHICLE THEFT,5,38.9171883705,-76.9800714834
THEFT F/AUTO,7,38.8921380821,-76.9513674509
ASSAULT W/DANGEROUS WEAPON,6,38.8765259634,-77.009097938
ROBBERY,8,38.8516223511,-76.9848360106
THEFT F/AUTO,4,38.9699261759,-77.0315323892
ROBBERY,8,38.8584648442,-76.9900561524
THEFT/OTHER,7,38.877346263,-76.9328849679
MOTOR VEHICLE THEFT,6,38.9019161929,-76.9926436625
BURGLARY,6,38.9025202637,-77.0182926605
THEFT F/AUTO,1,38.9177609384,-77.0224226151
THEFT F/AUTO,2,38.9114126078,-77.0245480266
THEFT/OTHER,2,38.8998143637,-77.0288567213
THEFT F/AUTO,5,38.9171372142,-76.9651340569
THEFT F/AUTO,4,38.9452087607,-77.0211724941
BURGLARY,1,38.9163296501,-77.0173978354
THEFT F/AUTO,1,38.9295294163,-77.0232979775
THEFT/OTHER,6,38.9056410178,-77.0000386225
MOTOR VEHICLE THEFT,7,38.8568475666,-76.9625577513
ROBBERY,7,38.8947760114,-76.9814867321
THEFT/OTHER,6,38.8972039407,-77.0083879302
THEFT F/AUTO,5,38.9224055653,-76.9700473788
THEFT/OTHER,1,38.9196841082,-77.0477025323
THEFT/OTHER,2,38.9072412901,-77.0303208423
THEFT/OTHER,8,38.8770044023,-77.004353141
MOTOR VEHICLE THEFT,7,38.8977598792,-76.9258856077
MOTOR VEHICLE THEFT,2,38.9001945525,-77.0387017487
THEFT/OTHER,8,38.8582298795,-76.9870451703
THEFT/OTHER,1,38.9166925833,-77.0180739801
THEFT/OTHER,1,38.9248240867,-77.0263471701
THEFT/OTHER,2,38.9164236622,-77.0478518668
THEFT/OTHER,6,38.9031204801,-76.9995071482
THEFT/OTHER,7,38.8847257464,-76.9807657082
THEFT/OTHER,2,38.9045210947,-77.0172009234
THEFT/OTHER,2,38.9035532587,-77.0219160712
THEFT/OTHER,1,38.9162858624,-77.0257344964
THEFT/OTHER,1,38.9148300665,-77.0229435682
THEFT/OTHER,3,38.9580494232,-77.0715841256
THEFT/OTHER,2,38.9093648355,-77.0441466713
THEFT F/AUTO,2,38.9114955698,-77.0296211625
THEFT/OTHER,1,38.922254818,-77.0389437803
THEFT/OTHER,2,38.9172532299,-77.0469875997
THEFT F/AUTO,5,38.9084803579,-76.9995602624
THEFT/OTHER,5,38.9135464297,-77.0155185112
THEFT/OTHER,2,38.9072421115,-77.0288555757
THEFT/OTHER,3,38.9272911634,-77.0564442628
THEFT F/AUTO,5,38.9142137824,-76.9860296578
THEFT/OTHER,1,38.9354972411,-77.0241705089
THEFT F/AUTO,7,38.8992022167,-76.9519083736
THEFT F/AUTO,1,38.9218361305,-77.0460724634
BURGLARY,6,38.901318318,-76.9892769685
THEFT/OTHER,1,38.932877746,-77.0253101696
THEFT F/AUTO,8,38.8300815919,-76.9961765738
MOTOR VEHICLE THEFT,7,38.8999951724,-76.9484119142
THEFT F/AUTO,7,38.8623674999,-76.952907267
ROBBERY,7,38.8892353053,-76.9789933305
THEFT/OTHER,7,38.8842315328,-76.976505318
THEFT/OTHER,2,38.9004801723,-77.0288534169
THEFT F/AUTO,5,38.9072372193,-77.0144092821
THEFT F/AUTO,1,38.9311258222,-77.0235304323
THEFT/OTHER,2,38.8770044023,-77.004353141
THEFT/OTHER,5,38.923212224,-77.0005692168
THEFT/OTHER,2,38.9162259346,-77.0681648844
THEFT F/AUTO,1,38.9328264152,-77.0308641087
MOTOR VEHICLE THEFT,6,38.87840878,-77.0082610235
THEFT F/AUTO,7,38.8926790628,-76.9407034434
BURGLARY,5,38.9287990063,-77.0044931979
THEFT/OTHER,2,38.9103842884,-77.0219169019
THEFT/OTHER,2,38.914212619,-77.0463810527
THEFT/OTHER,7,38.8967767648,-76.9408976637
BURGLARY,1,38.925128521,-77.032279821
THEFT/OTHER,2,38.9148351142,-77.0425426928
THEFT F/AUTO,2,38.9033586983,-77.0514165497
THEFT F/AUTO,2,38.9030502087,-77.0259854276
THEFT/OTHER,5,38.9132753125,-77.0165842014
BURGLARY,5,38.9169972552,-77.0106664658
THEFT F/AUTO,6,38.9056424003,-77.007474088
THEFT F/AUTO,6,38.8845960221,-76.994360989
THEFT/OTHER,3,38.9448686362,-77.0639158491
THEFT F/AUTO,3,38.9630917892,-77.0820180594
MOTOR VEHICLE THEFT,1,38.9223750769,-77.0352624306
THEFT/OTHER,6,38.8935744439,-76.9850399435
THEFT F/AUTO,1,38.9148309063,-77.0296227784
THEFT F/AUTO,2,38.9131412095,-77.0270352498
THEFT F/AUTO,6,38.8797867436,-77.0219024328
THEFT F/AUTO,7,38.8947748077,-76.9776908917
THEFT/OTHER,5,38.9056230185,-76.9766927679
MOTOR VEHICLE THEFT,5,38.9306347289,-76.9729088708
THEFT/OTHER,3,38.9487768183,-77.0785086932
THEFT/OTHER,2,38.8978258475,-77.0296189448
THEFT/OTHER,1,38.919349839,-77.0455968045
THEFT/OTHER,3,38.9360923238,-77.0743926472
BURGLARY,7,38.8992501174,-76.9784090744
THEFT/OTHER,2,38.9056468241,-77.0288514716
ROBBERY,1,38.9162852319,-77.0280813651
THEFT F/AUTO,7,38.8751436201,-76.9700479355
MOTOR VEHICLE THEFT,1,38.9159286783,-77.0319536026
THEFT/OTHER,2,38.9114982891,-77.0319506953
MOTOR VEHICLE THEFT,8,38.877005527,-77.0029539542
MOTOR VEHICLE THEFT,1,38.9193166641,-77.0229516998
ROBBERY,7,38.8851889275,-76.9563814159
THEFT/OTHER,2,38.9064475676,-77.0175554508
THEFT/OTHER,2,38.9047239407,-77.0619457788
THEFT/OTHER,2,38.9126040496,-77.0181440855
THEFT/OTHER,3,38.9246846551,-77.0576371648
THEFT/OTHER,6,38.9056384741,-76.9977668125
THEFT/OTHER,2,38.9137210208,-77.0384792877
THEFT/OTHER,6,38.89279053,-76.9864716495
THEFT F/AUTO,2,38.9144597633,-77.0345425864
THEFT/OTHER,2,38.9133392196,-77.0249807319
THEFT F/AUTO,3,38.9357391902,-77.1047341355
THEFT/OTHER,3,38.9191817962,-77.0808091251
THEFT/OTHER,2,38.9056474716,-77.030556742
THEFT F/AUTO,5,38.9208048561,-76.9696202304
THEFT/OTHER,8,38.8764799099,-77.0000496478
ROBBERY,8,38.8646640502,-76.9775289645
THEFT F/AUTO,2,38.9033067516,-77.0523597929
THEFT/OTHER,1,38.9295168861,-77.0327298633
THEFT F/AUTO,7,38.89906331,-76.9408941838
THEFT F/AUTO,1,38.9151999234,-77.023967263
THEFT/OTHER,5,38.9344717979,-76.9919756127
BURGLARY,1,38.9148303703,-77.0249767573
THEFT F/AUTO,1,38.9196580787,-77.0430508747
THEFT F/AUTO,4,38.9748378665,-77.014324859
THEFT F/AUTO,4,38.9844770368,-77.0266059526
THEFT/OTHER,8,38.8685449849,-76.9721874714
THEFT/OTHER,6,38.8778666066,-77.0176347386
THEFT F/AUTO,2,38.9014778676,-77.0239860552
THEFT F/AUTO,4,38.9849069015,-77.0363412707
THEFT F/AUTO,3,38.9431623118,-77.079180894
THEFT/OTHER,6,38.9013258056,-76.9973063877
ASSAULT W/DANGEROUS WEAPON,5,38.9196529458,-76.9995196031
THEFT F/AUTO,2,38.9072426012,-77.0523355881
THEFT F/AUTO,5,38.907642221,-76.9994649192
ROBBERY,5,38.9350788802,-76.9663050824
THEFT/OTHER,7,38.8841656634,-76.941969928
THEFT/OTHER,1,38.9248240867,-77.0263471701
THEFT/OTHER,3,38.9615466978,-77.073618699
THEFT/OTHER,6,38.9002074169,-77.0106188799
THEFT/OTHER,6,38.8787918344,-76.9892779473
THEFT/OTHER,6,38.8964184444,-76.9855090974
THEFT/OTHER,1,38.9247534971,-77.0309768591
THEFT/OTHER,1,38.9152885721,-77.0184741996
THEFT F/AUTO,1,38.9153349803,-77.0444949033
THEFT/OTHER,1,38.922254818,-77.0389437803
THEFT/OTHER,2,38.9140929349,-77.0374942095
THEFT/OTHER,6,38.8841043126,-76.9908871493
THEFT F/AUTO,1,38.9173949861,-77.0440715016
THEFT F/AUTO,7,38.8916078162,-76.9249342336
ROBBERY,2,38.9114964109,-77.0365163644
THEFT F/AUTO,6,38.9025164252,-77.0117039496
HOMICIDE,1,38.933885873,-77.0191056426
THEFT/OTHER,5,38.907236162,-77.0108574312
HOMICIDE,4,38.9453877891,-77.0151579205
ASSAULT W/DANGEROUS WEAPON,1,38.9164889632,-77.0224171416
THEFT/OTHER,6,38.8765259634,-77.009097938
THEFT F/AUTO,5,38.9058011116,-76.9817466194
THEFT F/AUTO,7,38.8897782316,-76.9413941594
THEFT F/AUTO,7,38.8958077471,-76.9170943466
THEFT/OTHER,7,38.8866331512,-76.9517934311
THEFT F/AUTO,8,38.8635345572,-76.9739720394
THEFT/OTHER,4,38.9413416569,-77.0253783465
ROBBERY,5,38.9171883705,-76.9800714834
MOTOR VEHICLE THEFT,6,38.8972039407,-77.0083879302
THEFT F/AUTO,1,38.921623045,-77.0423654641
ROBBERY,4,38.9804170595,-77.0264921407
THEFT F/AUTO,2,38.9067079493,-77.0349991964
THEFT F/AUTO,2,38.8998107283,-77.0194205728
THEFT F/AUTO,2,38.9075886446,-77.0345647389
THEFT F/AUTO,5,38.9405312484,-76.9762279249
THEFT/OTHER,2,38.9137268528,-77.0434291817
THEFT F/AUTO,6,38.8860892549,-76.9877922951
THEFT/OTHER,2,38.913347776,-77.0448755488
THEFT/OTHER,1,38.9198413409,-77.0296181714
THEFT F/AUTO,7,38.9078656424,-76.931662208
THEFT/OTHER,2,38.9103846743,-77.0332551474
THEFT/OTHER,6,38.8792841371,-77.0066682759
THEFT/OTHER,2,38.9164236622,-77.0478518668
THEFT/OTHER,2,38.907776638,-77.0380768159
THEFT F/AUTO,7,38.9041486521,-76.9337572207
THEFT/OTHER,6,38.8947835189,-76.990886823
THEFT/OTHER,8,38.8755588474,-77.0074620773
THEFT/OTHER,6,38.8954504567,-76.9915310074
THEFT F/AUTO,2,38.9064410427,-77.0259833194
THEFT/OTHER,6,38.8995546521,-76.9926454047
THEFT/OTHER,7,38.8914687915,-76.9822133185
THEFT/OTHER,7,38.8914687915,-76.9822133185
THEFT/OTHER,2,38.9079079032,-77.0270360333
THEFT F/AUTO,3,38.9217238435,-77.0765466572
THEFT F/AUTO,2,38.9156354632,-77.0207396148
THEFT/OTHER,2,38.9056991277,-77.032093941
THEFT/OTHER,6,38.8792841371,-77.0066682759
THEFT/OTHER,3,38.9526997447,-77.0698443228
THEFT/OTHER,2,38.9064431688,-77.0280850996
MOTOR VEHICLE THEFT,8,38.8541724053,-76.9884242906
THEFT F/AUTO,7,38.9096633632,-76.9346831388
ASSAULT W/DANGEROUS WEAPON,7,38.8977598792,-76.9258856077
THEFT F/AUTO,1,38.9161409594,-77.0229427215
BURGLARY,1,38.9218481636,-77.0364897223
THEFT/OTHER,3,38.9527019967,-77.0684738781
THEFT F/AUTO,5,38.9437326138,-76.9762272034
THEFT/OTHER,2,38.9096515756,-77.0332543444
ASSAULT W/DANGEROUS WEAPON,2,38.9091079868,-77.0219144344
MOTOR VEHICLE THEFT,6,38.9025157814,-77.0074758356
THEFT/OTHER,1,38.9247728922,-77.0405956437
THEFT/OTHER,6,38.9025152042,-77.0047281092
THEFT F/AUTO,7,38.8828368323,-76.9589384946
THEFT F/AUTO,2,38.9056538923,-77.0425676537
THEFT/OTHER,5,38.9125985791,-77.0027719824
THEFT/OTHER,1,38.9194691988,-77.0250298117
THEFT/OTHER,7,38.8828367475,-76.9800523203
THEFT F/AUTO,2,38.9056438185,-77.0194165117
THEFT/OTHER,7,38.8961128253,-76.9756665177
THEFT/OTHER,1,38.9368308542,-77.0222312632
THEFT F/AUTO,6,38.9025148158,-77.0028031789
THEFT/OTHER,2,38.9131412095,-77.0270352498
THEFT/OTHER,2,38.9114924184,-77.0169593206
THEFT F/AUTO,5,38.9094049494,-76.9975459006
THEFT/OTHER,5,38.9166281407,-77.0090417095
THEFT/OTHER,3,38.9191817962,-77.0808091251
THEFT F/AUTO,2,38.9049090881,-77.0189244852
THEFT/OTHER,2,38.8984855468,-77.0526079093
THEFT F/AUTO,2,38.9099274291,-77.0436069637
THEFT/OTHER,6,38.8898075272,-77.0027773212
ROBBERY,7,38.8761582209,-76.965334482
THEFT F/AUTO,5,38.9319248917,-76.9834987684
THEFT/OTHER,6,38.9076427724,-77.0090530223
THEFT/OTHER,1,38.9307075161,-77.0327233746
THEFT F/AUTO,7,38.8871887414,-76.9290808907
THEFT/OTHER,2,38.9033067516,-77.0523597929
THEFT F/AUTO,6,38.8944309251,-77.0005770563
THEFT/OTHER,7,38.8989964863,-76.9238736605
THEFT F/AUTO,6,38.8787513288,-76.9836588123
THEFT/OTHER,7,38.9047027773,-76.9406696985
BURGLARY,6,38.8985193623,-76.9984500666
THEFT/OTHER,6,38.9007642371,-76.9949607424
THEFT/OTHER,4,38.9598183524,-76.9967163227
THEFT/OTHER,2,38.9133503375,-77.0479519637
THEFT/OTHER,7,38.8698432706,-76.9617373155
THEFT F/AUTO,4,38.9705997598,-77.0214171769
THEFT/OTHER,3,38.9303971911,-77.0778374123
THEFT/OTHER,8,38.8552029073,-76.9897309123
MOTOR VEHICLE THEFT,1,38.9181116633,-77.0288523632
THEFT/OTHER,8,38.8432447968,-76.9997500371
THEFT F/AUTO,4,38.9680823234,-77.0274253467
THEFT F/AUTO,4,38.9653880793,-77.0027084954
THEFT F/AUTO,7,38.869008573,-76.9657995011
THEFT F/AUTO,1,38.9274255811,-77.0340792587
MOTOR VEHICLE THEFT,6,38.9056424003,-77.007474088
MOTOR VEHICLE THEFT,2,38.9064446244,-77.023977695
THEFT F/AUTO,4,38.9680823234,-77.0274253467
ROBBERY,2,38.913350295,-77.0345481602
ROBBERY,4,38.9373434803,-77.0327301113
MOTOR VEHICLE THEFT,1,38.9140867453,-77.0174639344
ROBBERY,2,38.9140902542,-77.0288496986
ROBBERY,6,38.873808177,-77.0090828481
THEFT F/AUTO,7,38.8795003584,-76.9631087859
ASSAULT W/DANGEROUS WEAPON,2,38.9052612799,-77.0507584598
ROBBERY,7,38.8844263221,-76.9586591571
THEFT/OTHER,2,38.8983139331,-77.0288490823
BURGLARY,8,38.8447731896,-76.9784234859
THEFT/OTHER,4,38.9534936698,-77.0276535855
ROBBERY,7,38.8903632341,-76.980762506
THEFT/OTHER,2,38.9096400587,-77.0461964857
THEFT F/AUTO,2,38.913350295,-77.0345481602
HOMICIDE,8,38.8260534169,-77.010642982
THEFT/OTHER,1,38.9218361305,-77.0460724634
THEFT F/AUTO,2,38.9111238242,-77.0284178535
THEFT/OTHER,2,38.9111269368,-77.0375021049
THEFT F/AUTO,3,38.9375250792,-77.0596503545
THEFT F/AUTO,2,38.9140902542,-77.0288496986
BURGLARY,8,38.8395293249,-76.9900290768
THEFT/OTHER,2,38.8978258475,-77.0296189448
THEFT F/AUTO,5,38.923941912,-76.9848793891
THEFT F/AUTO,1,38.9222917098,-77.0253421609
ROBBERY,3,38.940372645,-77.083802298
MOTOR VEHICLE THEFT,8,38.8756844819,-77.0005455587
THEFT F/AUTO,5,38.9142137824,-76.9860296578
THEFT F/AUTO,1,38.9161409594,-77.0229427215
BURGLARY,8,38.8415236587,-77.0018050063
THEFT/OTHER,6,38.8860269263,-76.9855100553
THEFT/OTHER,4,38.9560398061,-77.0101193276
MOTOR VEHICLE THEFT,2,38.9049029805,-77.019899951
THEFT F/AUTO,5,38.908564676,-77.0091867671
THEFT/OTHER,3,38.9303971911,-77.0778374123
THEFT/OTHER,6,38.9002033642,-76.9973048161
THEFT/OTHER,8,38.8552029073,-76.9897309123
HOMICIDE,5,38.8995348016,-76.9732778229
THEFT F/AUTO,5,38.9204575335,-76.971562629
BURGLARY,5,38.9125918826,-77.0075416916
ROBBERY,1,38.9148330889,-77.0280801015
THEFT/OTHER,5,38.8996151246,-76.9803866148
THEFT/OTHER,2,38.9092425999,-77.0319517602
THEFT/OTHER,7,38.8967767648,-76.9408976637
THEFT/OTHER,5,38.9287990063,-77.0044931979
MOTOR VEHICLE THEFT,2,38.902525594,-77.0441787536
THEFT F/AUTO,7,38.8897782316,-76.9413941594
THEFT/OTHER,2,38.9031438349,-77.0396671484
THEFT F/AUTO,2,38.9018046592,-77.0249959451
THEFT F/AUTO,2,38.9140912015,-77.0307856651
MOTOR VEHICLE THEFT,8,38.8336318618,-76.9853749921
ROBBERY,1,38.9169987999,-77.0256519615
MOTOR VEHICLE THEFT,5,38.9073400769,-76.9869742227
MOTOR VEHICLE THEFT,8,38.8779673757,-77.0046999255
THEFT F/AUTO,6,38.8832354738,-77.0027785062
THEFT F/AUTO,5,38.9237151556,-76.998999712
MOTOR VEHICLE THEFT,6,38.9013258056,-76.9973063877
THEFT/OTHER,2,38.9154096776,-77.046302846
THEFT/OTHER,1,38.9337322468,-77.0441866713
THEFT/OTHER,1,38.9282999743,-77.0371777244
THEFT F/AUTO,7,38.8783748034,-76.9639392199
THEFT/OTHER,2,38.9003431959,-77.0259935488
THEFT/OTHER,2,38.9118894038,-77.0209238144
THEFT/OTHER,1,38.9161409594,-77.0229427215
THEFT/OTHER,1,38.9325673709,-77.0346008373
THEFT/OTHER,6,38.8981201839,-76.9845686524
THEFT/OTHER,6,38.8869253065,-76.9973274273
THEFT/OTHER,6,38.9002033642,-76.9973048161
THEFT F/AUTO,2,38.8998107283,-77.0194205728
THEFT/OTHER,6,38.8860323768,-76.9892685467
THEFT/OTHER,1,38.9186466752,-77.0280829868
THEFT/OTHER,1,38.9253423251,-77.04131812
THEFT/OTHER,2,38.9096515756,-77.0332543444
THEFT/OTHER,1,38.9201232165,-77.0441564447
THEFT F/AUTO,6,38.8875671068,-77.0209116099
MOTOR VEHICLE THEFT,6,38.9037315487,-77.007475963
MOTOR VEHICLE THEFT,1,38.9321298128,-77.0364600379
THEFT/OTHER,2,38.9043119489,-77.061166529
THEFT/OTHER,1,38.9342700259,-77.0343103214
THEFT F/AUTO,4,38.9429441509,-77.0421791532
MOTOR VEHICLE THEFT,6,38.9078254892,-77.0035141787
ASSAULT W/DANGEROUS WEAPON,8,38.8333902827,-76.9922401259
THEFT F/AUTO,5,38.9361691154,-76.9904289374
THEFT/OTHER,7,38.8600550644,-76.9675340373
THEFT/OTHER,5,38.9126030558,-77.0156740794
THEFT/OTHER,7,38.8752711738,-76.9338381913
THEFT/OTHER,2,38.9144622117,-77.0319532915
BURGLARY,6,38.9002068624,-77.0155667946
THEFT/OTHER,5,38.9201570109,-76.9903059701
THEFT/OTHER,4,38.965306569,-77.0019972434
BURGLARY,8,38.8236013165,-77.0088899643
THEFT F/AUTO,7,38.8933494806,-76.9469648801
THEFT/OTHER,8,38.8619037431,-76.9730878567
MOTOR VEHICLE THEFT,1,38.9194907264,-77.0219009044
THEFT/OTHER,3,38.9487916125,-77.0787458915
THEFT F/AUTO,5,38.9209329952,-76.9971570051
THEFT F/AUTO,6,38.9037310241,-77.0031749151
THEFT/OTHER,2,38.9037395064,-77.052374291
THEFT/OTHER,5,38.9262401984,-76.9613570003
THEFT/OTHER,6,38.8865436882,-77.000050668
THEFT/OTHER,8,38.8755489769,-77.008216236
THEFT/OTHER,2,38.9056474716,-77.030556742
THEFT/OTHER,4,38.9376069186,-77.0249134546
THEFT/OTHER,2,38.91297627,-77.0296228152
THEFT/OTHER,1,38.9148300665,-77.0229435682
THEFT/OTHER,1,38.9279693628,-77.0399279894
THEFT/OTHER,5,38.9125974035,-77.0054599094
THEFT F/AUTO,6,38.8769940825,-77.0152064449
THEFT F/AUTO,2,38.9111260197,-77.0355368173
THEFT F/AUTO,7,38.8853470121,-76.9781351478
THEFT F/AUTO,1,38.9155718499,-77.0265929307
THEFT/OTHER,3,38.9507275689,-77.0767328516
